seqnames,start,end,strand,name,idx,Log2FC,Mean,FDR,Pval,MeanDiff,AUC,MeanBGD
chr12,123602077,123620941,1,DDX55,1188,-1.14437036810838,0.152166723198289,0.00492529550018242,0.000159492222770761,-0.19481565600624,0.406048014773777,0.346982379204529
chr12,123633766,123620406,2,EIF2B1,1189,-1.59143429917002,0.121289356625212,0.03407890584616,0.00339575734594657,-0.261876833912236,0.430401662049862,0.383166190537448
chr12,123762188,123936206,1,DNAH10,1193,-0.938346362519826,0.277763316570807,0.00934758119047833,0.000444566386323018,-0.26256097248212,0.381232686980609,0.540324289052926
chr12,123971845,124088594,1,ZNF664,1195,-0.999101981165265,0.259333455081856,0.00657591333390169,0.000251853696220195,-0.26777171942442,0.377808556478917,0.527105174506276
chr12,123973219,124316022,1,ZNF664-RFLNA,1196,-0.632236887595784,0.598298317401381,0.000560504183315503,5.0051339586111e-06,-0.333868203416857,0.334333641120345,0.932166520818238
chr12,124882668,124776856,2,SCARB1,1200,-0.986417634809851,0.47710528939977,0.000371145831020636,2.58722067502429e-06,-0.476771491681945,0.324715297014466,0.953876781081715
chr12,124989122,124946825,2,DHX37,1203,-0.727300133887314,0.293965175560681,0.00124124685874731,1.73555226662812e-05,-0.19845567944319,0.368805786395814,0.492420855003871
chr12,124993700,125031231,1,BRI3BP,1204,-0.775137200979462,0.283245874772228,0.0271222552287358,0.00237872093357317,-0.207727681222566,0.409779932286857,0.490973555994794
chr12,126095992,126103935,1,LINC02359,1209,-1.50175584951344,0.0472631421756352,0.0426968507324843,0.00489022048188379,-0.102649056550305,0.4384810710988,0.14991219872594
chr12,126726270,126746252,1,LINC00943,1212,-3.01185370298144,0,0.0179787753792082,0.0012685842561077,-0.0619824707178388,0.456140350877193,0.0619824707178388
chr12,127060401,126915203,2,LINC02405,1215,-1.82021095761423,0.0335087630615252,0.00747905049539418,0.000312208073691173,-0.107026315069741,0.415435518621114,0.140535078131266
chr12,128294092,128294178,1,MIR3612,1225,-1.63196047958945,0.0350263732000966,0.0379620532395821,0.00406637378261391,-0.0919474778360491,0.448484148968914,0.126973851036146
chr12,130871879,130877678,1,RAN,1237,-0.771287679846789,0.383771890752855,0.00989851537989004,0.000486787664069982,-0.277447030015497,0.390273930440135,0.661218920768353
chr12,130953907,131141469,1,ADGRD1,1238,-1.19891199832202,0.244061471007461,0.0012750407882552,1.82438914259235e-05,-0.327587335753821,0.354647583871961,0.571648806761282
chr12,131165011,131212931,1,LINC01257,1240,-0.816583761723113,0.188807165320582,0.00160859570811328,2.56212253095777e-05,-0.150403240221951,0.354378270236996,0.339210405542533
chr12,132610543,132603150,2,LRCOL1,1257,-0.712595433724724,0.393122747377234,0.0271335990172256,0.00238299891579635,-0.256710066780421,0.401123422591567,0.649832814157655
chr12,132687365,132623753,2,POLE,1259,-0.610983121341548,0.353517446386593,0.0414235916984662,0.00467052087643402,-0.191035053802738,0.406201908279471,0.544552500189331
chr12,132956304,132822187,2,CHFR,1264,-0.765904068310107,0.340771947244055,0.00733471330141881,0.000302318368628635,-0.244832851627485,0.378193290243152,0.58560479887154
chr12,132956306,132918308,2,ZNF605,1266,-1.07577666986882,0.140710455867057,0.021266586029414,0.00162296269325551,-0.165605036176123,0.407548476454294,0.30631549204318
chr13,19536762,19422877,2,TPTE2,8,-1.10194024509991,0.0742544589408382,0.010219483933896,0.000510684270507165,-0.0951840813620071,0.408240997229917,0.169438540302845
chr13,19783019,19674752,2,PSPC1,11,-1.04521976328576,0.130078885707319,0.00189503850442883,3.25644940373601e-05,-0.147692931499264,0.382963988919668,0.277771817206583
chr13,19863636,19823482,2,ZMYM5,12,-1.02426263123058,0.181298266203008,0.00377767571937447,0.000104110378907945,-0.196517295701805,0.387619267466913,0.377815561904812
chr13,20161049,20138255,2,GJA3,15,-1.28531285696468,0.209447493762494,0.0111922131054785,0.000604199880704278,-0.313657475427052,0.393120960295476,0.523104969189545
chr13,20232395,20221971,2,GJB6,17,-1.47449170538935,0.0570350860651508,0.0179140986834125,0.00125748637917121,-0.11706128481226,0.416397353031702,0.174096370877411
chr13,20702127,20723098,1,IL17D,21,-2.48247638517735,0.0283684909844933,0.00508911020231905,0.000170183601382338,-0.170421019433875,0.424669128962758,0.198789510418369
chr13,21061547,20973032,2,LATS2,24,-0.744757882773791,0.198850987892354,0.000694918650417135,6.84385312682839e-06,-0.140289357563925,0.349338257925516,0.33914034545628
chr13,21140514,21149084,1,SAP18,25,-0.990378552682964,0.18260526035382,0.0237229074767433,0.00191334288652938,-0.18883306386658,0.415897199138196,0.371438324220399
chr13,21176602,21153595,2,SKA3,26,-1.55857229257736,0.0381755206493674,0.0452987871795058,0.00535423299841387,-0.0913419911118166,0.447599261311173,0.129517511761184
chr13,21234568,21235204,1,LINC01046,28,-1.25754568189966,0.218508817261418,0.0122713697856123,0.000704730930785956,-0.316121737048611,0.401892890120037,0.534630554310029
chr13,21604214,21492691,2,MICU2,31,-0.925525688104338,0.168807067750716,0.0396651819604007,0.00438223579573852,-0.159710325647876,0.411203447214528,0.328517393398592
chr13,21671383,21704498,1,FGF9,32,-1.01279963949509,0.194482496842924,0.00125083634657218,1.78391858562153e-05,-0.206877033229231,0.364419821483533,0.401359530072154
chr13,22040975,22276524,1,LINC00540,34,-0.646796197026335,0.23700874048599,0.0273985810266611,0.00241739121727492,-0.139035028197158,0.40050784856879,0.376043768683148
chr13,23180952,23325165,1,SGCG,35,-1.24366702119524,0.0740614144992439,0.0116403524211778,0.000646157042044136,-0.113315734987842,0.410741766697445,0.187377149487086
chr13,23418971,23428869,1,SACS-AS1,37,-2.46724708002581,0.0189562161757419,0.00187499678743745,3.21146979069837e-05,-0.125605057744277,0.421783625730994,0.144561273920019
chr13,23466571,23487464,1,LINC00327,38,-0.609168112091334,0.0771140909721888,0.0309739403277119,0.00292616741930358,-0.0451227452074158,0.418051708217913,0.122236836179605
chr13,23889419,23730189,2,MIPEP,40,-1.23425988461456,0.121385997238821,0.0183749526233133,0.0013102325603454,-0.176052426528008,0.410126192674669,0.297438423766829
chr13,23902655,23891099,2,C1QTNF9B,42,-1.41867915121453,0.0372105064438895,0.00960888205860979,0.000464697688086603,-0.0769473018209062,0.42720837180671,0.114157808264796
chr13,23979700,24321031,1,SPATA13,43,-1.12179495677767,0.319000009409718,1.21834784421832e-05,1.18506720682661e-08,-0.385517348154558,0.298899661434287,0.704517357564277
chr13,24162416,24162504,1,MIR2276,44,-1.58794165333473,0.169517409274513,4.09745947241731e-05,7.49799063752432e-08,-0.357684317139986,0.35672514619883,0.527201726414499
chr13,24254439,24252749,2,SPATA13-AS1,45,-1.14313289361686,0.175745800031045,0.000347591006435562,2.29623628309138e-06,-0.223008336787641,0.364996922129886,0.398754136818686
chr13,24512810,24420926,2,PARP4,48,-0.907276885785736,0.121789458744977,0.00499968015823344,0.0001632206062846,-0.114306771127475,0.388734995383195,0.236096229872452
chr13,24566873,24597676,1,TPTE2P6,49,-1.05407111114507,0.0987279102574509,0.00180306585434603,3.06917264661316e-05,-0.115710772939737,0.398584179747615,0.214438683197188
chr13,24680411,24712493,1,ATP12A,50,-1.25661871256955,0.0942105603230079,0.000458779247016607,3.68153890367546e-06,-0.143078810094824,0.370575561711296,0.237289370417832
chr13,24764152,24879921,1,RNF17,51,-1.40617351620413,0.0771754725624002,0.0147696785575479,0.000937396312763235,-0.141841815210388,0.414242843951985,0.219017287772788
chr13,25095868,25099254,1,PABPC3,53,-0.843598545013088,0.103929810901249,0.0303679912003961,0.00285020616845458,-0.0895438631446759,0.422668513388735,0.193473674045925
chr13,25181441,25189760,1,LINC01053,56,-1.69090866493383,0.0342807910424811,0.0255186455996472,0.00215016876881197,-0.0959472891292246,0.443598030163127,0.130228080171706
chr13,25372071,26025851,1,ATP8A2,59,-0.906885087815763,0.446649416173546,0.000943139607775239,1.10756682066447e-05,-0.398490417753771,0.343336411203447,0.845139833927317
chr13,26222493,26132115,2,RNF6,61,-1.25619194852709,0.0908772266128137,0.013827772753721,0.000849034437946313,-0.138377219008398,0.40958756540474,0.229254445621212
chr13,28495128,28300344,2,FLT1,86,-0.717463796801096,0.373166775773977,0.0268076989933259,0.00233721145953689,-0.246078866477936,0.390658664204371,0.619245642251913
chr13,28718970,28700064,2,SLC46A3,88,-1.03916767636302,0.144061408236203,0.0416602547719774,0.00471915425499217,-0.161245546464818,0.4209756848261,0.305306954701021
chr13,31199936,31332276,1,B3GLCT,109,-0.945517175086233,0.265201825108427,0.0205384959038123,0.00154506709288179,-0.253666586970249,0.391043397968606,0.518868412078676
chr13,36131306,35768652,2,DCLK1,128,-0.620633746086716,0.578736843288425,0.0295087253428697,0.00272588214715138,-0.315815603642321,0.38835026161896,0.894552446930746
chr13,36214615,36168208,2,SOHLH2,129,-1.6447741442403,0.0696315168318537,0.0478798771691635,0.00581761659046576,-0.166763268604495,0.43367189904586,0.236394785436349
chr13,37059713,37009312,2,SUPT20H,140,-0.64383916846662,0.171070180660278,0.040797548417176,0.00457347892201948,-0.101157871814019,0.421899045860265,0.272228052474297
chr13,37105664,37103259,2,CSNK1A1L,141,-1.06356682264717,0.156166675708219,0.0349223812271791,0.00352503847954701,-0.179798344120326,0.417205293936596,0.335965019828544
chr13,40810766,40810861,1,MIR621,164,-1.95829627542933,0.0643420716635613,0.01347848721866,0.00081283897954795,-0.211009051433193,0.435595567867036,0.275351123096754
chr13,44809630,44799503,2,LINC00330,200,-1.02388018286786,0.138649103021706,0.0119155115382937,0.000676084791829911,-0.152342015544004,0.396198830409357,0.29099111856571
chr13,45851736,45777243,2,SIAH3,213,-0.996236746377654,0.206771875628684,0.0266598187809845,0.00231655392179747,-0.214420783649768,0.399353647276085,0.421192659278452
chr13,46052806,46113332,1,CPB2-AS1,215,-0.979750196316901,0.141026444425933,0.0275709539529963,0.0024538305455451,-0.145622580501649,0.420744844567559,0.286649024927583
chr13,46105076,46053186,2,CPB2,216,-0.724829718821774,0.147272017146944,0.046539829657244,0.00556290324253273,-0.101850751183102,0.426785164666051,0.249122768330046
chr13,48444704,48389567,2,LPAR6,234,-1.24223437753147,0.0621667056230327,0.0353327706400282,0.00360287148132897,-0.096877084155834,0.432594644506002,0.159043789778867
chr13,51861981,51866232,1,CCDC70,272,-1.68180077535662,0.0482105138991661,0.0359479951942026,0.00371222711173009,-0.125833281815612,0.435595567867036,0.174043795714778
chr13,57631810,57729311,1,PCDH17,296,-1.02856739424729,0.154166764507803,0.012291231723103,0.000706369724542436,-0.169455837076784,0.391081871345029,0.323622601584587
chr13,67372387,67379976,1,LINC00364,320,-0.652588766892363,0.177359601808286,0.0446660324091418,0.00522202599252517,-0.106464710927637,0.420744844567559,0.283824312735923
chr13,78792307,78787319,2,LINC00331,361,-0.68472034776572,0.225736790686619,0.0347917961728271,0.00349835641990695,-0.142438339570717,0.410818713450292,0.368175130257336
chr13,87618740,87618665,2,MIR4500,380,-1.25449983280184,0.106491186208955,0.0426799283385741,0.00488655254747798,-0.15973672031883,0.443598030163127,0.266227906527784
chr13,93056657,93057926,1,LINC00363,406,-0.733797754078404,0.153578818643725,0.0430233194150859,0.00494679246091427,-0.107640340084372,0.422591566635888,0.261219158728096
chr13,94479682,94436808,2,DCT,410,-0.882305889394115,0.245070086956112,0.0268096013624747,0.00234043451952543,-0.214069837186609,0.392890120036934,0.459139924142722
chr13,96984172,96941281,2,LINC00359,424,-1.17502724106543,0.102078953611847,0.0386602627176188,0.00418779151803185,-0.139447245947233,0.420514004309018,0.24152619955908
chr13,99200774,99386434,1,UBAC2,438,-1.21027957495823,0.275105275007781,0.000178946880134133,7.25244711575478e-07,-0.372964887046256,0.32486919052016,0.648070162054037
chr13,99307405,99294530,2,GPR183,441,-2.23254779872026,0.0411666746211351,0.00011250089925344,3.32842897199527e-07,-0.184754460068256,0.378770390889504,0.225921134689391
chr13,99356131,99356228,1,MIR623,442,-1.10116695685307,0.233710484886766,0.0129319861199024,0.000761831537141724,-0.277710619622017,0.400046168051708,0.511421104508784
chr13,100589528,100530164,2,GGACT,457,-1.03569854391756,0.148956182065544,0.00679744199962045,0.000264194977613521,-0.165631245232162,0.391043397968606,0.314587427297706
chr13,101416492,101053776,2,NALCN,461,-0.778108514620065,0.131675528982313,0.0244519776113887,0.0020098377371371,-0.100403227656643,0.411742074484457,0.232078756638956
chr13,109201483,109163902,2,MYO16-AS1,494,-2.46970461109743,0.00562281588510793,0.02101338895583,0.00159597515211256,-0.0653421209501335,0.44198214835334,0.0709649368352414
chr13,113158654,113172383,1,PROZ,532,-2.00446523686166,0.0195263258649438,0.049474527452908,0.00616832399925812,-0.0852456497057271,0.456294244382887,0.104771975570671
chr14,19920582,19921659,1,OR4K5,11,-2.37268594305864,0.0374298000631829,0.0118084903634465,0.000665705199625275,-0.193079083260774,0.438981224992305,0.230508883323957
chr14,20590823,20590193,2,RNASE12,37,-0.872751755808912,0.36886858573711,0.0204259954487129,0.00153004373677276,-0.31387676789899,0.392505386272699,0.6827453536361
chr14,20955452,20956436,1,RNASE2,47,-0.776951577901436,0.272148956212016,0.0340085728986085,0.00337687458870028,-0.200438849254371,0.416243459526008,0.472587805466386
chr14,24242674,24239643,2,TINF2,143,-1.38451154466913,0.277649234797621,0.00228963624006095,4.54697964509145e-05,-0.461377371391496,0.39042782394583,0.739026606189118
chr14,37595847,38041442,1,TTC6,221,-0.823789915045401,0.33851744803826,0.00389275228397141,0.000109806095065417,-0.267430100722976,0.368805786395814,0.605947548761236
chr14,44897295,44907257,1,C14orf28,237,-0.705881518605276,0.282096462679077,0.00587722781981374,0.000206515219250163,-0.183578974991523,0.384926131117267,0.4656754376706
chr14,45253540,45203190,2,MIS18BP1,245,-0.791528038723802,0.166964942148107,0.00722990600894334,0.00029213813288954,-0.128447273318355,0.390581717451524,0.295412215466462
chr14,47674954,46839629,2,MDGA2,248,-0.931263717382101,0.766201985876823,0.00110916003105462,1.43848265355223e-05,-0.702859213006213,0.336718990458603,1.46906119888304
chr14,49586579,49586882,1,RN7SL1,252,-0.625551073581945,0.637745998338338,0.0338559199882044,0.00335749474419065,-0.35092994696465,0.417974761465066,0.988675945302988
chr14,49635230,49625174,2,DNAAF2,256,-0.818833982099317,0.405333725027039,0.00910687487276381,0.000423274079809317,-0.316368325983195,0.392351492767005,0.721702051010234
chr14,49862849,49862547,2,RN7SL2,261,-0.605806874212353,1.88335242000321,0.025913188705722,0.00222231357582774,-0.987366583619872,0.388119421360419,2.87071900362308
chr14,50116600,50108632,2,VCPKMT,266,-1.17821988282727,0.214517543611976,0.00899363542284999,0.000414070269934246,-0.282008755185001,0.390504770698677,0.496526298796977
chr14,50312548,50237563,2,L2HGDH,268,-0.689289353065851,0.27328078222319,0.0305107731754747,0.00286898120601557,-0.172754194332199,0.404932286857495,0.446034976555388
chr14,50416461,50329404,2,CDKL1,271,-0.690683276996201,0.338877336715436,0.0105224745933571,0.00053787978895532,-0.213473256539049,0.387349953831948,0.552350593254486
chr14,50668331,50632058,2,SAV1,274,-0.702417759596523,0.29751782286931,0.00723135491192264,0.000293662058107582,-0.192113975509585,0.382617728531856,0.489631798378894
chr14,51096061,50975262,2,TRIM9,279,-0.688292872252388,0.52545604660985,0.0113888687451771,0.000624509176145928,-0.326613983776721,0.373114804555248,0.852070030386572
chr14,51651744,51649516,2,FRMD6-AS1,284,-1.15241372202955,0.43133296304709,0.00329711719005782,8.23591266673331e-05,-0.538184387162876,0.374461372730071,0.969517350209966
chr14,51826195,51979342,1,GNG2,285,-1.35048946720864,0.178298219494237,2.70614342213919e-05,4.60638825199992e-08,-0.289956159025719,0.318174823022468,0.468254378519955
chr14,52267713,52276724,1,PTGDR,289,-1.31692321414136,0.0808858228461884,0.0258781403988929,0.00220283699701777,-0.133710392684372,0.418436441982148,0.214596215530561
chr14,52695900,52639916,2,ERO1A,293,-0.607949689632293,0.229333440665799,0.0285802887336997,0.0025888362373275,-0.124789043766338,0.41451215758695,0.354122484432137
chr14,52707172,52728587,1,PSMC6,294,-0.91561141241418,0.190394729528629,0.032739133806843,0.00318315562951351,-0.176535021848202,0.417513080947984,0.366929751376832
chr14,52730180,52774998,1,STYX,295,-1.61184730456354,0.144342100499435,0.000492252446009005,4.09709722672157e-06,-0.31486821351539,0.367497691597415,0.459210314014825
chr14,52791668,52775194,2,GNPNAT1,296,-1.31606687228631,0.221508918294579,0.00255508438816466,5.40550397431284e-05,-0.343087117660874,0.374192059095106,0.564596035955453
chr14,54396849,54420218,1,CDKN3,302,-0.657891436604521,0.348359731345801,0.00742392750791634,0.000307499955949197,-0.206341727327382,0.372422283779624,0.554701458673183
chr14,54489196,54474484,2,GMFB,304,-0.832904985266937,0.269868432897923,0.00461848721622688,0.000145439108657222,-0.217692933888824,0.387888581101878,0.487561366786748
chr14,54902852,54842008,2,GCH1,307,-0.960551606240152,0.242947456810868,0.00582647319458936,0.000204194353455644,-0.238140086086785,0.374807633117882,0.481087542897653
chr14,54878193,54878113,2,MIR4308,308,-0.920445256911544,0.236649185563123,0.0050932535433492,0.000170710897314979,-0.219087268812594,0.393351800554017,0.455736454375718
chr14,55027105,54938950,2,WDHD1,309,-0.87790252620032,0.241096652328934,0.00401671096391166,0.000116179847402571,-0.209315311275443,0.371345029239766,0.450411963604377
chr14,55027230,55049488,1,SOCS4,310,-0.684195445349626,0.235807153645038,0.00924989607975441,0.000435240712839218,-0.148411971329899,0.405470914127424,0.384219124974937
chr14,55271303,55355084,1,FBXO34,314,-0.737053941188693,0.334885871287616,0.0104800951508705,0.000533476514123909,-0.229140276383752,0.378962757771622,0.564026147671368
chr14,55411858,55366392,2,ATG14,315,-1.53952071069105,0.0865702362825693,0.0130864113813355,0.000776685207657355,-0.181815520338034,0.417282240689443,0.268385756620603
chr14,55456726,55413541,2,TBPL2,316,-0.609298391549797,0.243377237966963,0.0115489650106121,0.000637032559756952,-0.132508710069145,0.399199753770391,0.375885948036108
chr14,55580110,55499278,2,KTN1-AS1,317,-1.18263070451448,0.213368354968345,0.00318591484711995,7.77304343830028e-05,-0.282096633832881,0.372422283779624,0.495464988801226
chr14,56813183,57152177,1,OTX2-AS1,324,-0.694052072375071,0.350456145948356,0.0239886986609385,0.00194931266982174,-0.221938680977995,0.395236995998769,0.572394826926351
chr14,57493867,57469301,2,CCDC198,328,-0.969346497203536,0.147500068018315,0.0159799762981218,0.0010584992567632,-0.149701306189936,0.40335487842413,0.297201374208251
chr14,58427385,58551289,1,KIAA0586,337,-0.746458090616347,0.220017587296221,0.00420685436437075,0.000126168121489599,-0.155043559812153,0.374269005847953,0.375061147108374
chr14,59188646,59371405,1,DAAM1,340,-0.711037832136588,0.547386345667096,0.00243684598871087,4.99734161582112e-05,-0.354262415527735,0.351454293628809,0.901648761194831
chr14,59870966,59595976,2,RTN1,345,-0.870508294962913,0.434543871748974,0.00255976477240762,5.42578007606868e-05,-0.367201555935666,0.353031702062173,0.801745427684639
chr14,59919713,60063559,1,LRRC9,347,-0.967900332976069,0.171228305444487,0.00344297728862171,8.84675205068559e-05,-0.172078751552562,0.370960295475531,0.343307056997048
chr14,60734742,60982585,1,MNAT1,355,-0.898357116410873,0.398307182136764,0.000458779247016607,3.67527204303893e-06,-0.35169281990253,0.335333948907356,0.750000002039294
chr14,60981114,61083733,1,SLC38A6,357,-0.672425106934355,0.234359688818583,0.0229550624895212,0.00182810641938515,-0.144359335441145,0.398160972606956,0.378719024259728
chr14,61570653,61556313,2,LINC01303,360,-0.819775831074447,0.29729825884269,0.0104800951508705,0.000531594957165332,-0.23418400422551,0.382848568790397,0.531482263068201
chr14,61570540,61658696,1,FLJ22447,361,-0.707847894948255,0.374061482844274,0.0450834335447336,0.00530425579883122,-0.242473577454446,0.404586026469683,0.61653506029872
chr14,61695823,61681041,2,HIF1A-AS1,362,-0.845285060072113,0.391824357084216,0.0412570280628705,0.00464672452730474,-0.319122894797436,0.409741458910434,0.710947251881652
chr14,61695513,61748259,1,HIF1A,363,-0.803037862557841,0.296938482417543,0.0204156531357951,0.00152823665971523,-0.227684310970423,0.398084025854109,0.524622793387966
chr14,61995823,62112550,1,SYT16,365,-0.988595442564692,0.17170176784932,0.000394045397159039,2.95446212508804e-06,-0.177631643291484,0.352300707910126,0.349333411140804
chr14,63102037,62699454,2,KCNH5,368,-0.764945842506779,0.472482568376652,0.00375052631022168,0.00010229813596414,-0.336544257561201,0.360187750076947,0.809026825937853
chr14,63641861,63597039,2,WDR89,372,-0.722414522278218,0.499587573951266,0.00287011355930844,6.63031826540411e-05,-0.330403734246679,0.356186518928901,0.829991308197945
chr14,64785686,64785626,2,MIR7855,386,-0.753808772152454,0.235631612192343,0.0333826864079764,0.00328902126358882,-0.167719168059569,0.412203755001539,0.403350780251912
chr14,65335183,65335117,2,MIR4708,396,-0.761866007797962,0.339201826630602,0.0493664171819337,0.00614704520424383,-0.242079229585094,0.419128962757772,0.581281056215696
chr14,65410592,65744121,1,FUT8,397,-0.795681782372146,0.477017532377601,0.0104746827735069,0.000528046261772487,-0.357491262025427,0.375038473376424,0.834508794403028
chr14,67241109,67335819,1,MPP5,403,-0.719916945192581,0.346666810398013,0.0221398612426687,0.00172549862890702,-0.229999862844399,0.394352108341028,0.576666673242411
chr14,67600287,67581955,2,PIGH,410,-0.885788617611176,0.226166777838833,0.0282806785555445,0.00254794311538362,-0.199175019765951,0.416243459526008,0.425341797604784
chr14,67674831,67647075,2,VTI1B,412,-1.47153999650574,0.10674556779641,0.049474527452908,0.00617178388182097,-0.204833035639108,0.432594644506002,0.311578603435517
chr14,67695814,67659820,2,RDH11,413,-1.35169756931464,0.192842122378154,0.0149503145136577,0.000952083202986703,-0.312929703262862,0.400738688827331,0.505771825641016
chr14,69153150,69050881,2,DCAF5,420,-0.600163556979078,0.433999854128019,0.0289485646872244,0.00263680618884456,-0.22842083232986,0.392582333025546,0.662420686457878
chr14,69191511,69244020,1,EXD2,421,-0.851347487507877,0.212078986323959,0.0264899336750765,0.00229813474531479,-0.177605051528457,0.409472145275469,0.389684037852416
chr14,69611596,69715142,1,SUSD6,427,-1.27813565323838,0.260622868303776,0.000207573621512284,9.67454262540029e-07,-0.383955924261268,0.329678362573099,0.644578792565044
chr14,70535015,70522358,2,ADAM20,437,-1.661640003531,0.0390614514983818,0.0292837534241393,0.00269409582040999,-0.103499940505737,0.435441674361342,0.142561392004119
chr14,70809534,70722526,2,MAP3K9,442,-0.98375831473942,0.375982450996947,0.000766416921060451,7.88967731009786e-06,-0.376139926021577,0.340104647583872,0.752122377018524
chr14,71320449,71741229,1,SIPA1L1,444,-0.7812973254653,0.64197375770359,0.00055034497958642,4.77319549450814e-06,-0.467675096756525,0.328947368421053,1.10964885446012
chr14,71398337,71398407,1,SNORD56B,445,-0.64550979091847,0.291184324521809,0.0256740520351341,0.00217574948550966,-0.169262898787521,0.417628501077255,0.46044722330933
chr14,73027212,72969451,2,ZFYVE1,450,-0.698833969712793,0.290324664900957,0.0116403524211778,0.000646307516854883,-0.186394709346055,0.386503539550631,0.476719374247012
chr14,73136418,73223691,1,PSEN1,452,-0.872335857404207,0.207763141540106,0.00419175336902449,0.000125000384546899,-0.179859325313154,0.378770390889504,0.38762246685326
chr14,73458617,73275107,2,NUMB,455,-0.718346427062346,0.504578997483186,0.0172949395521365,0.00119493995903165,-0.331262872058912,0.384041243459526,0.835841869542098
chr14,73463642,73366897,2,LOC101928143,456,-0.728627361776069,0.398596580946721,0.0130824988303934,0.000775172784714079,-0.267666264962338,0.38496460449369,0.666262845909059
chr14,73644875,73703732,1,DNAL1,463,-0.879911457825747,0.115719276199322,0.0162462721613728,0.00108580778300338,-0.104605274050866,0.41451215758695,0.220324550250189
chr14,73851844,73886827,1,PTGR2,469,-0.820197079415195,0.364973900124731,0.0483973807843294,0.00592953238676452,-0.286157437901491,0.410433979686057,0.651131338026222
chr14,74923396,74903954,2,RPS6KL1,490,-0.938319958780877,0.158070350980503,0.038375535759478,0.00414177075980749,-0.152876811505556,0.424976915974146,0.310947162486059
chr14,75002911,75012366,1,EIF2B2,492,-0.919327437778965,0.278263335412965,0.011062487719828,0.00059002325684095,-0.255815422246151,0.396198830409357,0.534078757659116
chr14,75176631,75131470,2,TMED10,497,-0.620561022456361,0.31191246804246,0.0483474007330962,0.00590133212165527,-0.172359187384752,0.402662357648507,0.484271655427212
chr14,75278774,75282230,1,FOS,498,-0.715538026498109,0.700622923169713,0.0146744387644802,0.000923464055737132,-0.455499237626144,0.384502923976608,1.15612216079586
chr14,75427716,75474111,1,JDP2,500,-0.861831693710637,0.210122821061935,0.00924989607975441,0.000435102286262244,-0.178912356641675,0.382963988919668,0.38903517770361
chr14,75522425,75547015,1,BATF,501,-0.914583519786688,0.100710507704173,0.0495370499860798,0.00618359868513925,-0.0968946746092731,0.431863650353955,0.197605182313446
chr14,77098097,77117287,1,CIPC,518,-1.25348022926627,0.22536858068533,0.00399719015023217,0.000114858061786277,-0.324087608469546,0.384810710987996,0.549456189154876
chr14,77498850,77474394,2,ISM2,530,-0.735083464194632,0.139131438882728,0.0144664647822836,0.000907012280870255,-0.098280865965725,0.426361957525392,0.237412304848453
chr14,80955043,81146302,1,TSHR,542,-0.878336283145612,0.272535132537137,0.00620526554805397,0.00022759849724361,-0.235806827224134,0.373499538319483,0.508341959761272
chr14,81436465,81260656,2,STON2,546,-0.63135434747048,0.357175609218578,0.0187763308921009,0.0013552989105468,-0.200911958381377,0.390043090181594,0.558087567599954
chr14,81533861,81471549,2,SEL1L,548,-0.65175074359861,0.256456193832261,0.00430784929332581,0.00013111756582993,-0.151464772329357,0.374115112342259,0.407920966161618
chr14,85530144,85654426,1,FLRT2,552,-1.54265996644297,0.0482982122053487,0.0134715957396416,0.000810785428927931,-0.109192958987713,0.420437057556171,0.157491171193062
chr14,87993665,87837820,2,GALC,555,-1.62836594049641,0.0892630755496448,0.00372695082686219,0.000100636885173235,-0.205052594784988,0.389658356417359,0.294315670334633
chr14,88326907,88180103,2,KCNK10,559,-0.68741664773574,0.238306925817742,0.0255267748005718,0.00215188828666569,-0.150816263390139,0.401738996614343,0.389123189207881
chr14,88384924,88470350,1,SPATA7,560,-1.05599348009472,0.121114102286311,0.027460759550126,0.00242510314743149,-0.140166443248609,0.419205909510619,0.261280545534921
chr14,88792752,88612431,2,EML5,563,-0.680202093181694,0.26715787790361,0.0303513971390225,0.00284644293506112,-0.166210237652999,0.404855340104648,0.433368115556609
chr14,88824153,88881078,1,TTC8,564,-1.60590095727832,0.138622968077563,2.4365762734536e-06,4.93753804298775e-10,-0.301254210293341,0.297553093259464,0.439877178370904
chr14,89954659,89124871,2,FOXN3,565,-0.67065076064161,1.41757046871245,0.000855192457195069,9.6007258913445e-06,-0.8440963366372,0.331255771006464,2.26166680534965
chr14,89417354,89419793,1,FOXN3-AS1,566,-1.09296767168673,0.382491723308723,0.00634283317749637,0.000237011344653298,-0.443350142374726,0.386580486303478,0.825841865683448
chr14,89576216,89577477,1,FOXN3-AS2,567,-0.809213257323648,0.346044041964258,0.00490221298432485,0.000158148720739344,-0.266912311385259,0.375192366882118,0.612956353349517
chr14,89954939,90044768,1,TDP1,569,-0.627708497384607,0.288464847069268,0.0457718921598533,0.00543534262901719,-0.162026404167095,0.409510618651893,0.450491251236363
chr14,90256495,90275429,1,PSMC1,571,-1.12152490416457,0.0933860153015501,0.0227691244643925,0.00180314781565303,-0.120114069405849,0.417590027700831,0.213500084707399
chr14,90332137,90267856,2,NRDE2,572,-0.682845400721984,0.326017612500756,0.0217973417428032,0.0016871126270473,-0.202649028593957,0.388504155124654,0.528666641094713
chr14,90816479,90524564,2,TTC7B,575,-0.871908755834923,0.532359652074985,0.00165880196207031,2.71611103799684e-05,-0.449183903875319,0.344721452754694,0.981543555950303
